Date,Symbol,r_lag1,r_lag5_mean,r_lag5_std,cs_rank,hype_score,degree_cen,mention_10d,sentiment_5d,y_sign_next,r_next,comm_Community_1,comm_Community_10,comm_Community_11,comm_Community_12,comm_Community_13,comm_Community_14,comm_Community_2,comm_Community_3,comm_Community_4,comm_Community_5,comm_Community_6,comm_Community_7,comm_Community_8,comm_Community_9
2026-03-13,OSP,-0.013698678869462633,-0.006679729231510678,0.017577065211929803,0.6,0.338970421015203,0.0612244897959183,0.0,0.0,0,-0.013888938984448207,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-13,PTT,-0.021428571428571463,0.0017615042874965959,0.027348190338673643,0.42,0.7728921116235123,0.4285714285714285,10.0,0.0,0,-0.021897810218978075,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-13,PTTEP,0.01384083044982698,0.0071399076619999445,0.020579096237324353,0.96,0.6813255353395934,0.4489795918367346,7.0,0.0,0,-0.0068259385665528916,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-13,PTTGC,0.0,0.015077387133461873,0.0269712894601119,0.83,0.6382595769495901,0.4693877551020408,0.0,0.0,1,0.017699115044247815,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-13,RATCH,-0.03448275862068961,-0.0010854642626480615,0.028989801032114324,0.1,0.2677087625191304,0.0,3.0,0.0,0,-0.008928571428571397,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-03-13,SAWAD,-0.03529414356779825,-0.006572769916284971,0.03812092474823615,0.08,0.3498375384972611,0.0816326530612244,0.0,0.0,0,-0.012195157486624586,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-13,SCB,0.0034843379740807645,1.2132298012645926e-05,0.005507375711359487,0.92,0.7988495394135452,0.4693877551020408,22.0,0.0,0,-0.006944479036145923,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-13,SCC,-0.024861856058941423,-0.008999581045724181,0.05842422028333458,0.32,0.6673911126530135,0.4489795918367346,5.0,0.0,0,-0.00849860488886145,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-13,SCGP,-0.027932971797893558,-0.0064285661772085275,0.028594982221618572,0.24,0.5128534376254641,0.3469387755102041,1.0,0.0,0,-0.00574708412450553,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-13,TCAP,-0.008849536406403291,-0.0025716019757623166,0.01462070797210613,0.68,0.3602260403234661,0.1020408163265306,0.0,0.0,0,-0.004464274967050708,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-13,TIDLOR,-0.029069780841555537,-0.011276601509174288,0.02674066513590235,0.22,0.2781370028253271,0.0,0.0,0.0,0,-0.005988026794912615,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2026-03-13,TISCO,0.0,0.0017977918954751536,0.0067830673636540524,0.83,0.6406867342025374,0.4081632653061224,1.0,0.0,0,-0.008849529219799646,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-13,TLI,-0.01941742901106147,-0.001844653514437411,0.017582701161148493,0.44,0.299872962494744,0.0,1.0,0.0,1,0.009900915733307647,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-03-13,TOP,-0.025252525252525304,-0.002404164256122776,0.041122284406983615,0.3,0.7386039040525615,0.5102040816326531,1.0,0.0,0,-0.041450777202072575,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-13,TRUE,-0.014814788708385263,0.0016753650775225282,0.020380329017267655,0.58,0.7259234069997916,0.5510204081632653,5.0,0.0,1,0.007518747040003548,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-13,TTB,0.018018009037635396,0.0054384521875957105,0.010322582753706715,1.0,0.389142793520201,0.2448979591836734,10.0,0.0,0,-0.017699106378941676,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-13,TU,0.0,8.161563717310472e-05,0.014284917185419979,0.83,0.2779194133981291,0.0,0.0,0.0,0,-0.00917425975184516,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026-03-13,WHA,-0.0240384262932426,0.004138987871549671,0.019416165688511233,0.34,0.2667685974671863,0.0204081632653061,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,ADVANC,0.019283746556473913,0.00790025619927499,0.019780049954624696,0.96,0.8340338761433772,0.5306122448979591,0.0,0.0,1,0.024324324324324298,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,AOT,-0.015306122448979553,-0.004927376224685642,0.020904965411627008,0.22,0.5714144407022494,0.3877551020408163,1.0,0.0,1,0.02590673575129543,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,AWC,0.0,-0.0019044029054810173,0.010558724625790078,0.74,0.26474316484215,0.0,0.0,0.0,1,0.009803903714131534,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-03-16,BANPU,-0.04098360126874667,-0.0027973978733436987,0.03843210548802911,0.04,0.5168610876183813,0.3469387755102041,2.0,0.0,1,0.008546990577294133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,BBL,-0.0179104700357563,-0.001769617921733424,0.010477545542165342,0.14,0.8021884428957072,0.4897959183673469,5.0,0.0,1,0.006079035053762061,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-16,BDMS,0.0,0.0026867488145826623,0.0038042719093333587,0.74,0.6121736045413307,0.4081632653061224,3.0,0.0,1,0.005319169442975058,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,BEM,-0.009523845854259694,-0.007287549316015829,0.024061248958491134,0.38,0.3153698175379232,0.0204081632653061,0.0,0.0,1,0.00961542164785767,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-16,BH,-0.002824848749275244,0.007129548056615631,0.021928567382691444,0.68,0.5733025950300475,0.4693877551020408,3.0,0.0,1,0.011940298507462588,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,BJC,-0.014184490166113006,0.004526774968581626,0.019734027932964606,0.26,0.3859487784668349,0.1020408163265306,0.0,0.0,1,0.02158277178858503,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-16,BTS,-0.009708728874782357,-0.0037908497341501367,0.014617720045826102,0.36,0.3820598396963626,0.0816326530612244,2.0,0.0,1,0.01960782480441492,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-16,CBG,0.007299270072992803,-0.00690206675367524,0.02162790560701289,0.8,0.4037334379706352,0.1428571428571428,0.0,0.0,1,0.02898550724637672,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-16,CCET,-0.008510643574280219,0.008513156178947257,0.03934917437896785,0.5,0.2944691120222417,0.0408163265306122,2.0,0.0,1,0.06437772265877406,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-03-16,CENTEL,0.007633533228573297,-0.0013035664350981024,0.02249517043109658,0.84,0.2958173008031775,0.0,0.0,0.0,1,0.022727347955136867,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-03-16,COM7,0.00843877000643678,0.02263009995635352,0.02717228975205238,0.88,0.5390811125917591,0.3469387755102041,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,CPALL,-0.010752616778229362,-0.006355127953188977,0.010243315831012269,0.32,0.4825031688955927,0.183673469387755,1.0,0.0,0,-0.00543483218019547,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-16,CPF,-0.010581975419316159,-0.002011209464691599,0.016896936872801544,0.34,0.7091921123853364,0.4897959183673469,1.0,0.0,1,0.05347596290617029,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,CPN,0.0077821011673151474,0.009825189110784538,0.026973485966009503,0.86,0.2998494178860543,0.0204081632653061,0.0,0.0,1,0.015444015444015413,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-03-16,CRC,-0.005319082578437051,0.007902404785669503,0.02494128992751171,0.64,0.1885120701342117,0.1224489795918367,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-16,DELTA,0.0117647058823529,0.010652296756622071,0.025505446007775868,0.92,0.7549857549857552,0.5102040816326531,2.0,0.0,1,0.03875968992248069,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-03-16,EGCO,-0.018181818181818188,0.0012961928144689105,0.0168559833789781,0.12,0.2641362307564376,0.0,2.0,0.0,1,0.01388888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-03-16,GPSC,-0.015151515151515138,-0.0026337737029801024,0.032361159554766664,0.24,0.3084218345695337,0.0408163265306122,4.0,0.0,1,0.03846153846153855,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,GULF,-0.008888888888888835,0.004791684869666524,0.02485083299265546,0.44,0.824860649548974,0.5306122448979591,8.0,0.0,1,0.013452914798206317,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,HMPRO,-0.023809507008489716,-0.00936422962495347,0.017012157479112656,0.06,0.3412017927251844,0.0816326530612244,0.0,0.0,1,0.008130021879191318,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-16,IVL,0.020304551582536856,0.014094738071994573,0.040237964080848135,0.98,0.6190346064901138,0.4489795918367346,0.0,0.0,1,0.10945264679133349,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,KBANK,-0.02116398602963565,0.0006292838243957321,0.01480222733481234,0.1,0.8492309488143115,0.5510204081632653,2.0,0.0,1,0.01891891987138994,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-16,KKP,0.0,0.000752178466743314,0.011310467139950577,0.74,0.6442502814112808,0.4081632653061224,0.0,0.0,1,0.006992975534201307,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-16,KTB,-0.007299217984256923,0.004649036091263348,0.0211449202475705,0.54,0.750245974679521,0.3673469387755101,2.0,0.0,1,0.014705896448290456,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-16,KTC,-0.008547031634053015,-0.0015477685926875927,0.020620008785222438,0.48,0.3257950366470686,0.0408163265306122,4.0,0.0,1,0.025862069567743173,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,LH,-0.015872977608524574,5.0962277923116694e-05,0.011274222823307882,0.2,0.2735033172691258,0.0,2.0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,MINT,0.0361991420122354,0.017965766009589657,0.035240262419564246,1.0,0.4943019943019943,0.2040816326530612,1.0,0.0,0,-0.02620094865108369,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,MTC,-0.016000022188952467,0.0018040878820640538,0.020608405350305982,0.18,0.2887361173649064,0.0,0.0,0.0,0,-0.016260122879846017,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,OR,0.0,7.986780153590445e-05,0.014131120707457444,0.74,0.6153782616814699,0.2857142857142857,6.0,0.0,1,0.054054000646436506,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-03-16,OSP,-0.013888938984448207,-0.008115243447783405,0.017870933696847214,0.28,0.338970421015203,0.0612244897959183,0.0,0.0,1,0.007042279279447783,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-16,PTT,-0.021897810218978075,0.0017937069495833403,0.0273132020264714,0.08,0.7728921116235123,0.4285714285714285,10.0,0.0,1,0.014925373134328401,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,PTTEP,-0.0068259385665528916,0.002241151044095746,0.020360593877045804,0.58,0.6813255353395934,0.4489795918367346,8.0,0.0,1,0.02405498281786933,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,PTTGC,0.017699115044247815,0.012902924428025741,0.0260333664898844,0.94,0.6382595769495901,0.4693877551020408,0.0,0.0,1,0.07826086956521738,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,RATCH,-0.008928571428571397,0.002301226498644682,0.026229383524784395,0.42,0.2677087625191304,0.0,2.0,0.0,1,0.027027027027026973,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-03-16,SAWAD,-0.012195157486624586,0.0019685920541868017,0.028035447256814765,0.3,0.3498375384972611,0.0816326530612244,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-16,SCB,-0.006944479036145923,1.2132298012645926e-05,0.005507375711359487,0.56,0.7988495394135452,0.4693877551020408,21.0,0.0,1,0.010489563105301913,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-16,SCC,-0.00849860488886145,0.010268442322808324,0.025555745586501963,0.52,0.6673911126530135,0.4489795918367346,4.0,0.0,1,0.04857140436324303,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,SCGP,-0.00574708412450553,0.00019980160503991763,0.022348408143195705,0.62,0.5128534376254641,0.3469387755102041,1.0,0.0,1,0.06936420919225417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,TCAP,-0.004464274967050708,0.000940832575512096,0.010228216022652607,0.66,0.3602260403234661,0.1020408163265306,0.0,0.0,1,0.004484294088896723,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-16,TIDLOR,-0.005988026794912615,-0.005694542814405401,0.023562059832245665,0.6,0.2781370028253271,0.0,0.0,0.0,0,-0.0060240992627129675,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2026-03-16,TISCO,-0.008849529219799646,0.001813608916200815,0.006751822293048097,0.46,0.6406867342025374,0.4081632653061224,1.0,0.0,1,0.008928542618593216,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-16,TLI,0.009900915733307647,0.004057088926592933,0.014873481859638858,0.9,0.299872962494744,0.0,1.0,0.0,1,0.019607796471844186,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-03-16,TOP,-0.041450777202072575,-0.0004902380638842407,0.038428350026252604,0.02,0.7386039040525615,0.5102040816326531,1.0,0.0,1,0.0108108108108107,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-16,TRUE,0.007518747040003548,0.006209426655167394,0.01809449051581687,0.82,0.7259234069997916,0.5510204081632653,5.0,0.0,1,0.04477618645796455,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,TTB,-0.017699106378941676,0.00371682289043791,0.013561393942475857,0.16,0.389142793520201,0.2448979591836734,10.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-16,TU,-0.00917425975184516,-0.0035881057621768965,0.013710348476240327,0.4,0.2779194133981291,0.0,0.0,0.0,1,0.018518500530834592,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026-03-16,WHA,0.0,0.004138987871549671,0.019416165688511237,0.74,0.2667685974671863,0.0204081632653061,0.0,0.0,1,0.029556642189240367,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-17,ADVANC,0.024324324324324298,0.007708941288858973,0.019573462722275697,0.7,0.8340338761433772,0.5306122448979591,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-17,AOT,0.02590673575129543,-0.0007561300845275509,0.025061216003228512,0.74,0.5714144407022494,0.3877551020408163,1.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,AWC,0.009803903714131534,5.637783734528945e-05,0.011834072109362116,0.38,0.26474316484215,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-03-17,BANPU,0.008546990577294133,0.0005926690368693421,0.038561355909548393,0.32,0.5168610876183813,0.3469387755102041,2.0,0.0,0,-0.025423759199825424,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,BBL,0.006079035053762061,-0.0011562213054996829,0.010908386130175298,0.24,0.8021884428957072,0.4897959183673469,6.0,0.0,1,0.003021151838949354,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-17,BDMS,0.005319169442975058,0.002133336241977535,0.002921208142775619,0.22,0.6121736045413307,0.4081632653061224,4.0,0.0,0,-0.010581950244841987,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,BEM,0.00961542164785767,-0.005364464986444295,0.02514898403240642,0.36,0.3153698175379232,0.0204081632653061,0.0,0.0,1,0.009523845854259694,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-17,BH,0.011940298507462588,0.0007199476044791097,0.009780197448153193,0.44,0.5733025950300475,0.4693877551020408,3.0,0.0,0,-0.017699115044247815,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,BJC,0.02158277178858503,0.007372753044748825,0.02121408510697816,0.64,0.3859487784668349,0.1020408163265306,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-17,BTS,0.01960782480441492,0.002053790386358667,0.017302346177274643,0.62,0.3820598396963626,0.0816326530612244,2.0,0.0,0,-0.0096153757981291,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-17,CBG,0.02898550724637672,0.001692237492802895,0.026170071339207904,0.78,0.4037334379706352,0.1428571428571428,0.0,0.0,1,0.035211267605633756,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-17,CCET,0.06437772265877406,0.007102978681854277,0.036558113103247664,0.94,0.2944691120222417,0.0408163265306122,2.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-03-17,CENTEL,0.022727347955136867,0.0047456752574311254,0.024392719772748848,0.66,0.2958173008031775,0.0,0.0,0.0,0,-0.02222229414376997,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-03-17,COM7,0.0,0.016088055043465888,0.028061780392496512,0.14,0.5390811125917591,0.3469387755102041,0.0,0.0,0,-0.020920502425963994,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,CPALL,-0.00543483218019547,-0.006389469827654981,0.010239026432065378,0.08,0.4825031688955927,0.183673469387755,1.0,0.0,1,0.005464530989064631,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-17,CPF,0.05347596290617029,0.0055093802665180155,0.030075780925190098,0.9,0.7091921123853364,0.4897959183673469,0.0,0.0,1,0.020304499814903565,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,CPN,0.015444015444015413,0.008865409203636187,0.026592819004221637,0.54,0.2998494178860543,0.0204081632653061,0.0,0.0,0,-0.019011406844106515,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-03-17,CRC,0.0,0.005680165340267873,0.025078535068332214,0.14,0.1885120701342117,0.1224489795918367,0.0,0.0,1,0.016042795781445074,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-17,DELTA,0.03875968992248069,0.009424642904383496,0.023515078087422373,0.84,0.7549857549857552,0.5102040816326531,2.0,0.0,1,0.029850746268656803,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-03-17,EGCO,0.01388888888888884,-0.0004509155781836638,0.01436068435557486,0.48,0.2641362307564376,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-03-17,GPSC,0.03846153846153855,-0.004032375101581475,0.029814159404797133,0.82,0.3084218345695337,0.0408163265306122,3.0,0.0,0,-0.007407407407407418,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,GULF,0.013452914798206317,0.001977680673344473,0.02229893293167668,0.46,0.824860649548974,0.5306122448979591,7.0,0.0,1,0.004424778761061843,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-17,HMPRO,0.008130021879191318,-0.004637441981612578,0.018126599819134618,0.3,0.3412017927251844,0.0816326530612244,0.0,0.0,1,0.008064537331378574,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-17,IVL,0.10945264679133349,0.031729930769184976,0.05908241135088706,1.0,0.6190346064901138,0.4489795918367346,0.0,0.0,1,0.0448431030026315,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,KBANK,0.01891891987138994,0.0006190294752381087,0.014786354339353278,0.58,0.8492309488143115,0.5510204081632653,3.0,0.0,1,0.005304965934755046,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-17,KKP,0.006992975534201307,4.550851489135699e-05,0.01063747335411833,0.26,0.6442502814112808,0.4081632653061224,0.0,0.0,1,0.010416675973685452,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-17,KTB,0.014705896448290456,0.0015751841428722102,0.017290464402772515,0.5,0.750245974679521,0.3673469387755101,2.0,0.0,0,-0.007246442693510713,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-17,KTC,0.025862069567743173,0.005334051647671645,0.023271502664021795,0.72,0.3257950366470686,0.0408163265306122,4.0,0.0,1,0.008403384234313416,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-17,LH,0.0,-0.002099578915835276,0.009627870261340854,0.14,0.2735033172691258,0.0,1.0,0.0,0,-0.005376352984395982,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-17,MINT,-0.02620094865108369,0.0022493958586119467,0.03353647275549516,0.02,0.4943019943019943,0.2040816326530612,1.0,0.0,0,-0.01345282367046674,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-17,MTC,-0.016260122879846017,-0.00472662977369398,0.019993998430495295,0.04,0.2887361173649064,0.0,0.0,0.0,0,-0.016528948247618414,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-03-17,OR,0.054054000646436506,0.00908887650093555,0.028400798760078,0.92,0.6153782616814699,0.2857142857142857,4.0,0.0,0,-0.034188002141121165,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-03-17,OSP,0.007042279279447783,-0.005355431408634459,0.019152697898131458,0.28,0.338970421015203,0.0612244897959183,0.0,0.0,1,0.013986064784661467,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-17,PTT,0.014925373134328401,0.0032750221779527687,0.027895951975666012,0.52,0.7728921116235123,0.4285714285714285,9.0,0.0,0,-0.014705882352941124,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,PTTEP,0.02405498281786933,0.01260770316322517,0.01318707024847285,0.68,0.6813255353395934,0.4489795918367346,9.0,0.0,0,-0.01342281879194629,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,PTTGC,0.07826086956521738,0.02855509834106922,0.03738705483160769,0.98,0.6382595769495901,0.4693877551020408,1.0,0.0,0,-0.008064516129032251,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,RATCH,0.027027027027026973,0.002396906607430771,0.026340583102449498,0.76,0.2677087625191304,0.0,2.0,0.0,1,0.00877192982456143,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-03-17,SAWAD,0.0,-0.0021807814697380134,0.02602455777634674,0.14,0.3498375384972611,0.0816326530612244,0.0,0.0,0,-0.028806509885198728,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-17,SCB,0.010489563105301913,0.0007114365050327586,0.006706770312687844,0.4,0.7988495394135452,0.4693877551020408,20.0,0.0,1,0.003460224788819799,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-17,SCC,0.04857140436324303,0.01517791872493941,0.030699229047029698,0.88,0.6673911126530135,0.4489795918367346,4.0,0.0,1,0.008174407791649907,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,SCGP,0.06936420919225417,0.009448355350984362,0.038172111557910705,0.96,0.5128534376254641,0.3469387755102041,1.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,TCAP,0.004484294088896723,-0.0017659034569114552,0.005068551666150494,0.2,0.3602260403234661,0.1020408163265306,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-17,TIDLOR,-0.0060240992627129675,-0.011577727409147375,0.01733288232721861,0.06,0.2781370028253271,0.0,0.0,0.0,0,-0.03636365383654372,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2026-03-17,TISCO,0.008928542618593216,0.0026984194069792798,0.007446734330909034,0.34,0.6406867342025374,0.4081632653061224,1.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-17,TLI,0.019607796471844186,0.005978642961303593,0.016377774585764625,0.6,0.299872962494744,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-03-17,TOP,0.0108108108108107,-0.0047796888049479016,0.034893472843989165,0.42,0.7386039040525615,0.5102040816326531,1.0,0.0,1,0.005347593582887722,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-17,TRUE,0.04477618645796455,0.012087731447122007,0.02519960327507112,0.86,0.7259234069997916,0.5510204081632653,5.0,0.0,0,-0.007142878940800679,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-17,TTB,0.0,0.0018819501573821063,0.013255582352440756,0.14,0.389142793520201,0.2448979591836734,8.0,0.0,1,0.018018009037635396,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-17,TU,0.018518500530834592,-0.0035207658244670093,0.013844178887270119,0.56,0.2779194133981291,0.0,0.0,0.0,1,0.009090943769975102,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026-03-17,WHA,0.029556642189240367,0.010050316309397744,0.02214811996020832,0.8,0.2667685974671863,0.0204081632653061,0.0,0.0,1,0.009569316618595947,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-18,ADVANC,0.0,0.010448667316256243,0.016553662281181773,0.49,0.8340338761433772,0.5306122448979591,0.0,0.0,0,-0.0079155672823219,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-18,AOT,0.0,-0.005781255712668254,0.020716569915313784,0.49,0.5714144407022494,0.3877551020408163,1.0,0.0,0,-0.030303030303030276,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-18,AWC,0.0,5.637783734528945e-05,0.011834072109362116,0.49,0.26474316484215,0.0,0.0,0.0,0,-0.03398052124105699,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-03-18,BANPU,-0.025423759199825424,0.0022875807578198737,0.036812957686528536,0.08,0.5168610876183813,0.3469387755102041,1.0,0.0,1,0.05217397702811066,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-18,BBL,0.003021151838949354,-0.0011525922897413388,0.010910118632455825,0.6,0.8021884428957072,0.4897959183673469,5.0,0.0,0,-0.012048207890373419,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-03-18,BDMS,-0.010581950244841987,1.6946193009137468e-05,0.00649741642457547,0.26,0.6121736045413307,0.4081632653061224,3.0,0.0,0,-0.016042841292484677,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-18,BEM,0.009523845854259694,0.00024400429057456208,0.02460306943187654,0.82,0.3153698175379232,0.0204081632653061,0.0,0.0,0,-0.028301903767787184,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-18,BH,-0.017699115044247815,-0.003943466850232502,0.012136136609215592,0.16,0.5733025950300475,0.4693877551020408,2.0,0.0,0,-0.036036036036036,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-03-18,BJC,0.0,0.008832595279472688,0.020177864631736993,0.49,0.3859487784668349,0.1020408163265306,0.0,0.0,0,-0.021126796951359994,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-18,BTS,-0.0096153757981291,0.00013071522673284707,0.018103487420213032,0.28,0.3820598396963626,0.0816326530612244,2.0,0.0,0,-0.02912618662434696,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-18,CBG,0.035211267605633756,0.00731605129761761,0.030313857915916818,0.98,0.4037334379706352,0.1428571428571428,0.0,0.0,0,-0.04081632653061229,0,0,0,0,0,0,0,0,0,1,0,0,0,0
